2021-04-01 01:24:20 status half-installed gcc-10-base:amd64 10-20200411-0ubuntu1
2021-04-01 01:24:20 status unpacked gcc-10-base:amd64 10-20200411-0ubuntu1
2021-04-01 01:24:20 startup packages configure
2021-04-01 01:24:20 configure gcc-10-base:amd64 10-20200411-0ubuntu1 <none>
2021-04-01 01:24:20 status unpacked gcc-10-base:amd64 10-20200411-0ubuntu1
2021-04-01 01:24:20 status half-configured gcc-10-base:amd64 10-20200411-0ubuntu1
2021-04-01 01:24:20 status installed gcc-10-base:amd64 10-20200411-0ubuntu1
2021-04-01 01:24:20 startup packages configure
2021-04-01 01:24:21 startup archives unpack
2021-04-01 01:24:21 upgrade gpgv:amd64 2.2.19-3ubuntu2 2.2.19-3ubuntu2
2021-04-01 01:24:21 status half-configured gpgv:amd64 2.2.19-3ubuntu2
2021-04-01 01:24:21 status unpacked gpgv:amd64 2.2.19-3ubuntu2
2021-04-01 01:24:21 status half-installed gpgv:amd64 2.2.19-3ubuntu2
2021-04-01 01:24:21 status unpacked gpgv:amd64 2.2.19-3ubuntu2
2021-04-01 01:24:21 startup packages configure
2021-04-01 01:24:21 configure gpgv:amd64 2.2.19-3ubuntu2 <none>
2021-04-01 01:24:21 status unpacked gpgv:amd64 2.2.19-3ubuntu2
2021-04-01 01:24:21 status half-configured gpgv:amd64 2.2.19-3ubuntu2
2021-04-01 01:24:21 status installed gpgv:amd64 2.2.19-3ubuntu2
2021-04-01 01:24:22 startup packages configure
2021-04-01 01:24:23 startup archives unpack
2021-04-01 01:24:23 upgrade grep:amd64 3.4-1 3.4-1
2021-04-01 01:24:23 status half-configured grep:amd64 3.4-1
2021-04-01 01:24:23 status unpacked grep:amd64 3.4-1
2021-04-01 01:24:23 status half-installed grep:amd64 3.4-1
2021-04-01 01:24:23 status unpacked grep:amd64 3.4-1
2021-04-01 01:24:23 startup packages configure
2021-04-01 01:24:23 configure grep:amd64 3.4-1 <none>
2021-04-01 01:24:23 status unpacked grep:amd64 3.4-1
2021-04-01 01:24:23 status half-configured grep:amd64 3.4-1
2021-04-01 01:24:23 status installed grep:amd64 3.4-1
2021-04-01 01:24:24 startup packages configure
2021-04-01 01:24:25 startup archives unpack
2021-04-01 01:24:25 upgrade gzip:amd64 1.10-0ubuntu4 1.10-0ubuntu4
2021-04-01 01:24:25 status half-configured gzip:amd64 1.10-0ubuntu4
2021-04-01 01:24:25 status unpacked gzip:amd64 1.10-0ubuntu4
2021-04-01 01:24:25 status half-installed gzip:amd64 1.10-0ubuntu4
2021-04-01 01:24:25 status unpacked gzip:amd64 1.10-0ubuntu4
2021-04-01 01:24:25 startup packages configure
2021-04-01 01:24:25 configure gzip:amd64 1.10-0ubuntu4 <none>
2021-04-01 01:24:25 status unpacked gzip:amd64 1.10-0ubuntu4
2021-04-01 01:24:25 status half-configured gzip:amd64 1.10-0ubuntu4
2021-04-01 01:24:25 status installed gzip:amd64 1.10-0ubuntu4
2021-04-01 01:24:25 startup packages configure
2021-04-01 01:24:27 startup archives unpack
2021-04-01 01:24:27 upgrade hostname:amd64 3.23 3.23
2021-04-01 01:24:27 status half-configured hostname:amd64 3.23
2021-04-01 01:24:27 status unpacked hostname:amd64 3.23
2021-04-01 01:24:27 status half-installed hostname:amd64 3.23
2021-04-01 01:24:27 status unpacked hostname:amd64 3.23
2021-04-01 01:24:27 startup packages configure
2021-04-01 01:24:27 configure hostname:amd64 3.23 <none>
2021-04-01 01:24:27 status unpacked hostname:amd64 3.23
2021-04-01 01:24:27 status half-configured hostname:amd64 3.23
2021-04-01 01:24:27 status installed hostname:amd64 3.23
2021-04-01 01:24:27 startup packages configure
2021-04-01 01:24:29 startup archives unpack
2021-04-01 01:24:29 upgrade init-system-helpers:all 1.57 1.57
2021-04-01 01:24:29 status half-configured init-system-helpers:all 1.57
2021-04-01 01:24:29 status unpacked init-system-helpers:all 1.57
2021-04-01 01:24:29 status half-installed init-system-helpers:all 1.57
2021-04-01 01:24:29 status unpacked init-system-helpers:all 1.57
2021-04-01 01:24:29 startup packages configure
2021-04-01 01:24:29 configure init-system-helpers:all 1.57 <none>
2021-04-01 01:24:29 status unpacked init-system-helpers:all 1.57
2021-04-01 01:24:29 status half-configured init-system-helpers:all 1.57
2021-04-01 01:24:29 status installed init-system-helpers:all 1.57
2021-04-01 01:24:29 startup packages configure
2021-04-01 01:24:30 startup archives unpack
2021-04-01 01:24:30 upgrade libacl1:amd64 2.2.53-6 2.2.53-6
2021-04-01 01:24:30 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:30 status half-configured libacl1:amd64 2.2.53-6
2021-04-01 01:24:30 status unpacked libacl1:amd64 2.2.53-6
2021-04-01 01:24:30 status half-installed libacl1:amd64 2.2.53-6
2021-04-01 01:24:30 status unpacked libacl1:amd64 2.2.53-6
2021-04-01 01:24:30 startup packages configure
2021-04-01 01:24:30 configure libacl1:amd64 2.2.53-6 <none>
2021-04-01 01:24:30 status unpacked libacl1:amd64 2.2.53-6
2021-04-01 01:24:30 status half-configured libacl1:amd64 2.2.53-6
2021-04-01 01:24:30 status installed libacl1:amd64 2.2.53-6
2021-04-01 01:24:31 startup packages configure
2021-04-01 01:24:31 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:31 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:31 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:32 startup archives unpack
2021-04-01 01:24:32 upgrade libapt-pkg6.0:amd64 2.0.2 2.0.2
2021-04-01 01:24:32 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:32 status half-configured libapt-pkg6.0:amd64 2.0.2
2021-04-01 01:24:32 status unpacked libapt-pkg6.0:amd64 2.0.2
2021-04-01 01:24:32 status half-installed libapt-pkg6.0:amd64 2.0.2
2021-04-01 01:24:32 status unpacked libapt-pkg6.0:amd64 2.0.2
2021-04-01 01:24:32 startup packages configure
2021-04-01 01:24:32 configure libapt-pkg6.0:amd64 2.0.2 <none>
2021-04-01 01:24:32 status unpacked libapt-pkg6.0:amd64 2.0.2
2021-04-01 01:24:32 status half-configured libapt-pkg6.0:amd64 2.0.2
2021-04-01 01:24:32 status installed libapt-pkg6.0:amd64 2.0.2
2021-04-01 01:24:32 startup packages configure
2021-04-01 01:24:32 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:32 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:32 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:34 startup archives unpack
2021-04-01 01:24:34 upgrade libattr1:amd64 1:2.4.48-5 1:2.4.48-5
2021-04-01 01:24:34 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:34 status half-configured libattr1:amd64 1:2.4.48-5
2021-04-01 01:24:34 status unpacked libattr1:amd64 1:2.4.48-5
2021-04-01 01:24:34 status half-installed libattr1:amd64 1:2.4.48-5
2021-04-01 01:24:34 status unpacked libattr1:amd64 1:2.4.48-5
2021-04-01 01:24:34 startup packages configure
2021-04-01 01:24:34 configure libattr1:amd64 1:2.4.48-5 <none>
2021-04-01 01:24:34 status unpacked libattr1:amd64 1:2.4.48-5
2021-04-01 01:24:34 status half-configured libattr1:amd64 1:2.4.48-5
2021-04-01 01:24:34 status installed libattr1:amd64 1:2.4.48-5
2021-04-01 01:24:34 startup packages configure
2021-04-01 01:24:34 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:34 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:34 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:36 startup archives unpack
2021-04-01 01:24:36 upgrade libaudit-common:all 1:2.8.5-2ubuntu6 1:2.8.5-2ubuntu6
2021-04-01 01:24:36 status half-configured libaudit-common:all 1:2.8.5-2ubuntu6
2021-04-01 01:24:36 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2021-04-01 01:24:36 status half-installed libaudit-common:all 1:2.8.5-2ubuntu6
2021-04-01 01:24:36 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2021-04-01 01:24:36 startup packages configure
2021-04-01 01:24:36 configure libaudit-common:all 1:2.8.5-2ubuntu6 <none>
2021-04-01 01:24:36 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2021-04-01 01:24:36 status half-configured libaudit-common:all 1:2.8.5-2ubuntu6
2021-04-01 01:24:36 status installed libaudit-common:all 1:2.8.5-2ubuntu6
2021-04-01 01:24:36 startup packages configure
2021-04-01 01:24:38 startup archives unpack
2021-04-01 01:24:38 upgrade libaudit1:amd64 1:2.8.5-2ubuntu6 1:2.8.5-2ubuntu6
2021-04-01 01:24:38 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:38 status half-configured libaudit1:amd64 1:2.8.5-2ubuntu6
2021-04-01 01:24:38 status unpacked libaudit1:amd64 1:2.8.5-2ubuntu6
2021-04-01 01:24:38 status half-installed libaudit1:amd64 1:2.8.5-2ubuntu6
2021-04-01 01:24:38 status unpacked libaudit1:amd64 1:2.8.5-2ubuntu6
2021-04-01 01:24:38 startup packages configure
2021-04-01 01:24:38 configure libaudit1:amd64 1:2.8.5-2ubuntu6 <none>
2021-04-01 01:24:38 status unpacked libaudit1:amd64 1:2.8.5-2ubuntu6
2021-04-01 01:24:38 status half-configured libaudit1:amd64 1:2.8.5-2ubuntu6
2021-04-01 01:24:38 status installed libaudit1:amd64 1:2.8.5-2ubuntu6
2021-04-01 01:24:38 startup packages configure
2021-04-01 01:24:38 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:38 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:38 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:39 startup archives unpack
2021-04-01 01:24:39 upgrade libblkid1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2021-04-01 01:24:39 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:39 status half-configured libblkid1:amd64 2.34-0.1ubuntu9
2021-04-01 01:24:39 status unpacked libblkid1:amd64 2.34-0.1ubuntu9
2021-04-01 01:24:39 status half-installed libblkid1:amd64 2.34-0.1ubuntu9
2021-04-01 01:24:39 status unpacked libblkid1:amd64 2.34-0.1ubuntu9
2021-04-01 01:24:39 startup packages configure
2021-04-01 01:24:39 configure libblkid1:amd64 2.34-0.1ubuntu9 <none>
2021-04-01 01:24:39 status unpacked libblkid1:amd64 2.34-0.1ubuntu9
2021-04-01 01:24:39 status half-configured libblkid1:amd64 2.34-0.1ubuntu9
2021-04-01 01:24:39 status installed libblkid1:amd64 2.34-0.1ubuntu9
2021-04-01 01:24:40 startup packages configure
2021-04-01 01:24:40 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:40 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:40 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:41 startup archives unpack
2021-04-01 01:24:41 upgrade libbz2-1.0:amd64 1.0.8-2 1.0.8-2
2021-04-01 01:24:41 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:41 status half-configured libbz2-1.0:amd64 1.0.8-2
2021-04-01 01:24:41 status unpacked libbz2-1.0:amd64 1.0.8-2
2021-04-01 01:24:41 status half-installed libbz2-1.0:amd64 1.0.8-2
2021-04-01 01:24:41 status unpacked libbz2-1.0:amd64 1.0.8-2
2021-04-01 01:24:41 startup packages configure
2021-04-01 01:24:41 configure libbz2-1.0:amd64 1.0.8-2 <none>
2021-04-01 01:24:41 status unpacked libbz2-1.0:amd64 1.0.8-2
2021-04-01 01:24:41 status half-configured libbz2-1.0:amd64 1.0.8-2
2021-04-01 01:24:41 status installed libbz2-1.0:amd64 1.0.8-2
2021-04-01 01:24:41 startup packages configure
2021-04-01 01:24:41 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:41 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:41 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:43 startup archives unpack
2021-04-01 01:24:43 upgrade libc-bin:amd64 2.31-0ubuntu9 2.31-0ubuntu9
2021-04-01 01:24:43 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:43 status unpacked libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:43 status half-installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:43 status unpacked libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:43 startup packages configure
2021-04-01 01:24:43 configure libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:43 status unpacked libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:43 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:43 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:43 startup packages configure
2021-04-01 01:24:45 startup archives unpack
2021-04-01 01:24:45 upgrade libc6:amd64 2.31-0ubuntu9 2.31-0ubuntu9
2021-04-01 01:24:45 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:45 status half-configured libc6:amd64 2.31-0ubuntu9
2021-04-01 01:24:45 status unpacked libc6:amd64 2.31-0ubuntu9
2021-04-01 01:24:45 status half-installed libc6:amd64 2.31-0ubuntu9
2021-04-01 01:24:45 status unpacked libc6:amd64 2.31-0ubuntu9
2021-04-01 01:24:45 startup packages configure
2021-04-01 01:24:45 configure libc6:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:45 status unpacked libc6:amd64 2.31-0ubuntu9
2021-04-01 01:24:45 status half-configured libc6:amd64 2.31-0ubuntu9
2021-04-01 01:24:47 status installed libc6:amd64 2.31-0ubuntu9
2021-04-01 01:24:47 startup packages configure
2021-04-01 01:24:47 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:47 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:47 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:48 startup archives unpack
2021-04-01 01:24:48 upgrade libcap-ng0:amd64 0.7.9-2.1build1 0.7.9-2.1build1
2021-04-01 01:24:48 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:48 status half-configured libcap-ng0:amd64 0.7.9-2.1build1
2021-04-01 01:24:48 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2021-04-01 01:24:48 status half-installed libcap-ng0:amd64 0.7.9-2.1build1
2021-04-01 01:24:48 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2021-04-01 01:24:48 startup packages configure
2021-04-01 01:24:48 configure libcap-ng0:amd64 0.7.9-2.1build1 <none>
2021-04-01 01:24:48 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2021-04-01 01:24:48 status half-configured libcap-ng0:amd64 0.7.9-2.1build1
2021-04-01 01:24:48 status installed libcap-ng0:amd64 0.7.9-2.1build1
2021-04-01 01:24:49 startup packages configure
2021-04-01 01:24:49 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:49 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:49 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:50 startup archives unpack
2021-04-01 01:24:50 upgrade libcom-err2:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1
2021-04-01 01:24:50 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:50 status half-configured libcom-err2:amd64 1.45.5-2ubuntu1
2021-04-01 01:24:50 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1
2021-04-01 01:24:50 status half-installed libcom-err2:amd64 1.45.5-2ubuntu1
2021-04-01 01:24:50 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1
2021-04-01 01:24:50 startup packages configure
2021-04-01 01:24:50 configure libcom-err2:amd64 1.45.5-2ubuntu1 <none>
2021-04-01 01:24:50 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1
2021-04-01 01:24:50 status half-configured libcom-err2:amd64 1.45.5-2ubuntu1
2021-04-01 01:24:50 status installed libcom-err2:amd64 1.45.5-2ubuntu1
2021-04-01 01:24:50 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:50 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:50 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:52 startup archives unpack
2021-04-01 01:24:52 upgrade libcrypt1:amd64 1:4.4.10-10ubuntu4 1:4.4.10-10ubuntu4
2021-04-01 01:24:52 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:52 status half-configured libcrypt1:amd64 1:4.4.10-10ubuntu4
2021-04-01 01:24:52 status unpacked libcrypt1:amd64 1:4.4.10-10ubuntu4
2021-04-01 01:24:52 status half-installed libcrypt1:amd64 1:4.4.10-10ubuntu4
2021-04-01 01:24:52 status unpacked libcrypt1:amd64 1:4.4.10-10ubuntu4
2021-04-01 01:24:52 startup packages configure
2021-04-01 01:24:52 configure libcrypt1:amd64 1:4.4.10-10ubuntu4 <none>
2021-04-01 01:24:52 status unpacked libcrypt1:amd64 1:4.4.10-10ubuntu4
2021-04-01 01:24:52 status half-configured libcrypt1:amd64 1:4.4.10-10ubuntu4
2021-04-01 01:24:52 status installed libcrypt1:amd64 1:4.4.10-10ubuntu4
2021-04-01 01:24:52 startup packages configure
2021-04-01 01:24:52 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:52 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:52 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:54 startup archives unpack
2021-04-01 01:24:54 upgrade libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2 5.3.28+dfsg1-0.6ubuntu2
2021-04-01 01:24:54 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:54 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2021-04-01 01:24:54 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2021-04-01 01:24:54 status half-installed libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2021-04-01 01:24:54 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2021-04-01 01:24:54 startup packages configure
2021-04-01 01:24:54 configure libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2 <none>
2021-04-01 01:24:54 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2021-04-01 01:24:54 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2021-04-01 01:24:54 status installed libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2021-04-01 01:24:54 startup packages configure
2021-04-01 01:24:54 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:54 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:54 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:55 startup archives unpack
2021-04-01 01:24:55 upgrade libdebconfclient0:amd64 0.251ubuntu1 0.251ubuntu1
2021-04-01 01:24:55 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:55 status half-configured libdebconfclient0:amd64 0.251ubuntu1
2021-04-01 01:24:55 status unpacked libdebconfclient0:amd64 0.251ubuntu1
2021-04-01 01:24:55 status half-installed libdebconfclient0:amd64 0.251ubuntu1
2021-04-01 01:24:55 status unpacked libdebconfclient0:amd64 0.251ubuntu1
2021-04-01 01:24:56 startup packages configure
2021-04-01 01:24:56 configure libdebconfclient0:amd64 0.251ubuntu1 <none>
2021-04-01 01:24:56 status unpacked libdebconfclient0:amd64 0.251ubuntu1
2021-04-01 01:24:56 status half-configured libdebconfclient0:amd64 0.251ubuntu1
2021-04-01 01:24:56 status installed libdebconfclient0:amd64 0.251ubuntu1
2021-04-01 01:24:56 startup packages configure
2021-04-01 01:24:56 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:56 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:56 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:57 startup archives unpack
2021-04-01 01:24:57 upgrade libext2fs2:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1
2021-04-01 01:24:57 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:57 status half-configured libext2fs2:amd64 1.45.5-2ubuntu1
2021-04-01 01:24:57 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1
2021-04-01 01:24:57 status half-installed libext2fs2:amd64 1.45.5-2ubuntu1
2021-04-01 01:24:57 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1
2021-04-01 01:24:57 startup packages configure
2021-04-01 01:24:57 configure libext2fs2:amd64 1.45.5-2ubuntu1 <none>
2021-04-01 01:24:57 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1
2021-04-01 01:24:57 status half-configured libext2fs2:amd64 1.45.5-2ubuntu1
2021-04-01 01:24:57 status installed libext2fs2:amd64 1.45.5-2ubuntu1
2021-04-01 01:24:57 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:57 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:57 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:59 startup archives unpack
2021-04-01 01:24:59 upgrade libfdisk1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2021-04-01 01:24:59 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:59 status half-configured libfdisk1:amd64 2.34-0.1ubuntu9
2021-04-01 01:24:59 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9
2021-04-01 01:24:59 status half-installed libfdisk1:amd64 2.34-0.1ubuntu9
2021-04-01 01:24:59 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9
2021-04-01 01:24:59 startup packages configure
2021-04-01 01:24:59 configure libfdisk1:amd64 2.34-0.1ubuntu9 <none>
2021-04-01 01:24:59 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9
2021-04-01 01:24:59 status half-configured libfdisk1:amd64 2.34-0.1ubuntu9
2021-04-01 01:24:59 status installed libfdisk1:amd64 2.34-0.1ubuntu9
2021-04-01 01:24:59 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:24:59 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:24:59 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:25:01 startup archives unpack
2021-04-01 01:25:01 upgrade libffi7:amd64 3.3-4 3.3-4
2021-04-01 01:25:01 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:25:01 status half-configured libffi7:amd64 3.3-4
2021-04-01 01:25:01 status unpacked libffi7:amd64 3.3-4
2021-04-01 01:25:01 status half-installed libffi7:amd64 3.3-4
2021-04-01 01:25:01 status unpacked libffi7:amd64 3.3-4
2021-04-01 01:25:01 startup packages configure
2021-04-01 01:25:01 configure libffi7:amd64 3.3-4 <none>
2021-04-01 01:25:01 status unpacked libffi7:amd64 3.3-4
2021-04-01 01:25:01 status half-configured libffi7:amd64 3.3-4
2021-04-01 01:25:01 status installed libffi7:amd64 3.3-4
2021-04-01 01:25:01 startup packages configure
2021-04-01 01:25:01 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:25:01 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:25:01 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:25:02 startup archives unpack
2021-04-01 01:25:02 upgrade libgcc-s1:amd64 10-20200411-0ubuntu1 10-20200411-0ubuntu1
2021-04-01 01:25:02 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:25:02 status half-configured libgcc-s1:amd64 10-20200411-0ubuntu1
2021-04-01 01:25:02 status unpacked libgcc-s1:amd64 10-20200411-0ubuntu1
2021-04-01 01:25:02 status half-installed libgcc-s1:amd64 10-20200411-0ubuntu1
2021-04-01 01:25:02 status unpacked libgcc-s1:amd64 10-20200411-0ubuntu1
2021-04-01 01:25:02 startup packages configure
2021-04-01 01:25:02 configure libgcc-s1:amd64 10-20200411-0ubuntu1 <none>
2021-04-01 01:25:02 status unpacked libgcc-s1:amd64 10-20200411-0ubuntu1
2021-04-01 01:25:02 status half-configured libgcc-s1:amd64 10-20200411-0ubuntu1
2021-04-01 01:25:02 status installed libgcc-s1:amd64 10-20200411-0ubuntu1
2021-04-01 01:25:03 startup packages configure
2021-04-01 01:25:03 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:25:03 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:25:03 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:25:04 startup archives unpack
2021-04-01 01:25:04 upgrade libgcrypt20:amd64 1.8.5-5ubuntu1 1.8.5-5ubuntu1
2021-04-01 01:25:04 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:25:04 status half-configured libgcrypt20:amd64 1.8.5-5ubuntu1
2021-04-01 01:25:04 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1
2021-04-01 01:25:04 status half-installed libgcrypt20:amd64 1.8.5-5ubuntu1
2021-04-01 01:25:04 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1
2021-04-01 01:25:04 startup packages configure
2021-04-01 01:25:04 configure libgcrypt20:amd64 1.8.5-5ubuntu1 <none>
2021-04-01 01:25:04 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1
2021-04-01 01:25:04 status half-configured libgcrypt20:amd64 1.8.5-5ubuntu1
2021-04-01 01:25:04 status installed libgcrypt20:amd64 1.8.5-5ubuntu1
2021-04-01 01:25:04 startup packages configure
2021-04-01 01:25:04 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:25:04 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:25:05 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:25:06 startup archives unpack
2021-04-01 01:25:06 upgrade libgmp10:amd64 2:6.2.0+dfsg-4 2:6.2.0+dfsg-4
2021-04-01 01:25:06 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:25:06 status half-configured libgmp10:amd64 2:6.2.0+dfsg-4
2021-04-01 01:25:06 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4
2021-04-01 01:25:06 status half-installed libgmp10:amd64 2:6.2.0+dfsg-4
2021-04-01 01:25:06 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4
2021-04-01 01:25:06 startup packages configure
2021-04-01 01:25:06 configure libgmp10:amd64 2:6.2.0+dfsg-4 <none>
2021-04-01 01:25:06 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4
2021-04-01 01:25:06 status half-configured libgmp10:amd64 2:6.2.0+dfsg-4
2021-04-01 01:25:06 status installed libgmp10:amd64 2:6.2.0+dfsg-4
2021-04-01 01:25:06 startup packages configure
2021-04-01 01:25:06 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-04-01 01:25:06 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:25:06 status installed libc-bin:amd64 2.31-0ubuntu9
2021-04-01 01:25:08 startup archives unpack
